dt,open,high,low,close,volume
2024-06-29 14:00:00+00:00,61001.0,61049.0,60867.0,60919.0,20.18757886
2024-06-29 15:00:00+00:00,60917.0,60991.0,60861.0,60991.0,7.43172337
2024-06-29 16:00:00+00:00,60991.0,61027.0,60838.0,60911.0,31.96687398
2024-06-29 17:00:00+00:00,60914.0,60962.0,60837.0,60941.0,4.64318576
2024-06-29 18:00:00+00:00,60941.0,60962.0,60886.0,60961.0,5.92686544
2024-06-29 19:00:00+00:00,60951.0,60962.0,60839.0,60959.0,6.08204596
2024-06-29 20:00:00+00:00,60958.0,60969.0,60876.0,60944.0,14.12203855
2024-06-29 21:00:00+00:00,60933.0,60991.0,60848.0,60946.0,16.86021604
2024-06-29 22:00:00+00:00,60935.0,60960.0,60779.0,60874.0,25.617116940000003
2024-06-29 23:00:00+00:00,60874.0,60947.0,60847.0,60879.0,18.85803096
2024-06-30 00:00:00+00:00,60882.0,60976.0,60824.0,60922.0,12.70783325
2024-06-30 01:00:00+00:00,60925.0,60947.0,60820.0,60867.0,22.77422916
2024-06-30 02:00:00+00:00,60859.0,60868.0,60670.0,60737.0,27.40949185
2024-06-30 03:00:00+00:00,60740.0,60832.0,60695.0,60803.0,21.558963239999997
2024-06-30 04:00:00+00:00,60787.0,60806.0,60673.0,60680.0,17.52320473
2024-06-30 05:00:00+00:00,60674.0,60716.0,60620.0,60689.0,8.2721766
2024-06-30 06:00:00+00:00,60689.0,60911.0,60664.0,60911.0,31.94999068
2024-06-30 07:00:00+00:00,60918.0,61668.0,60918.0,61409.0,146.61133932
2024-06-30 08:00:00+00:00,61410.0,61498.0,61247.0,61418.0,84.7592032
2024-06-30 09:00:00+00:00,61403.0,61578.0,61355.0,61403.0,37.01393119
2024-06-30 10:00:00+00:00,61395.0,61517.0,61384.0,61394.0,18.16082251
2024-06-30 11:00:00+00:00,61423.0,61539.0,61396.0,61434.0,4.49993284
2024-06-30 12:00:00+00:00,61443.0,61525.0,61248.0,61385.0,34.64920477
2024-06-30 13:00:00+00:00,61387.0,61617.0,61343.0,61617.0,42.16724864
2024-06-30 14:00:00+00:00,61598.0,61730.0,61424.0,61480.0,15.78294959
2024-06-30 15:00:00+00:00,61504.0,61661.0,61477.0,61596.0,6.40968602
2024-06-30 16:00:00+00:00,61611.0,61638.0,61477.0,61505.0,5.36836203
2024-06-30 17:00:00+00:00,61511.0,61744.0,61511.0,61606.0,13.672367490000001
2024-06-30 18:00:00+00:00,61621.0,61972.0,61574.0,61961.0,29.04051538
2024-06-30 19:00:00+00:00,61970.0,61995.0,61806.0,61940.0,30.38838958
2024-06-30 20:00:00+00:00,61931.0,62292.0,61884.0,61885.0,147.33645928
2024-06-30 21:00:00+00:00,61885.0,61911.0,61751.0,61848.0,20.328852610000002
2024-06-30 22:00:00+00:00,61858.0,62847.0,61841.0,62807.0,113.83962197
2024-06-30 23:00:00+00:00,62833.0,62931.0,62675.0,62676.0,76.86417376
2024-07-01 00:00:00+00:00,62676.0,62856.0,62488.0,62851.0,184.9934833
2024-07-01 01:00:00+00:00,62850.0,63630.0,62844.0,63551.0,332.47165702
2024-07-01 02:00:00+00:00,63559.0,63724.0,63227.0,63362.0,264.86693196
2024-07-01 03:00:00+00:00,63378.0,63443.0,63272.0,63368.0,24.03236916
2024-07-01 04:00:00+00:00,63380.0,63400.0,63165.0,63215.0,57.84745789
2024-07-01 05:00:00+00:00,63214.0,63386.0,63194.0,63373.0,18.60288756
2024-07-01 06:00:00+00:00,63362.0,63393.0,63229.0,63348.0,88.39270413
2024-07-01 07:00:00+00:00,63338.0,63375.0,63197.0,63210.0,71.17546588
2024-07-01 08:00:00+00:00,63211.0,63249.0,62773.0,62846.0,40.79439393
2024-07-01 09:00:00+00:00,62842.0,62931.0,62715.0,62864.0,17.95138701
2024-07-01 10:00:00+00:00,62859.0,62889.0,62728.0,62782.0,24.34943824
2024-07-01 11:00:00+00:00,62775.0,62793.0,62525.0,62586.0,31.71095393
2024-07-01 12:00:00+00:00,62581.0,62811.0,62566.0,62811.0,70.83199731
2024-07-01 13:00:00+00:00,62808.0,62992.0,62465.0,62583.0,130.26489209
2024-07-01 14:00:00+00:00,62622.0,62848.0,62541.0,62734.0,98.02879598
2024-07-01 15:00:00+00:00,62734.0,63060.0,62728.0,63011.0,93.54184613999999
2024-07-01 16:00:00+00:00,63042.0,63240.0,62881.0,63035.0,43.43687439
2024-07-01 17:00:00+00:00,63048.0,63615.0,62988.0,63595.0,56.14818965
2024-07-01 18:00:00+00:00,63614.0,63794.0,63385.0,63579.0,45.96174237
2024-07-01 19:00:00+00:00,63583.0,63584.0,63007.0,63180.0,140.578932
2024-07-01 20:00:00+00:00,63167.0,63349.0,63113.0,63251.0,21.30096495
2024-07-01 21:00:00+00:00,63216.0,63218.0,62970.0,63080.0,17.37965857
2024-07-01 22:00:00+00:00,63044.0,63097.0,62750.0,62913.0,23.562995020000002
2024-07-01 23:00:00+00:00,62909.0,62983.0,62767.0,62829.0,38.45248444
2024-07-02 00:00:00+00:00,62822.0,62901.0,62720.0,62852.0,35.98725089
2024-07-02 01:00:00+00:00,62849.0,62898.0,62756.0,62859.0,13.15615991
2024-07-02 02:00:00+00:00,62866.0,63045.0,62856.0,62933.0,34.430254070000004
2024-07-02 03:00:00+00:00,62936.0,63211.0,62934.0,63065.0,19.75036778
2024-07-02 04:00:00+00:00,63077.0,63162.0,62978.0,62978.0,21.59267927
2024-07-02 05:00:00+00:00,62977.0,63016.0,62932.0,62951.0,9.51070174
2024-07-02 06:00:00+00:00,62967.0,62970.0,62752.0,62783.0,23.27663483
2024-07-02 07:00:00+00:00,62792.0,62792.0,62490.0,62531.0,63.08192484
2024-07-02 08:00:00+00:00,62516.0,62645.0,62346.0,62576.0,38.34647684
2024-07-02 09:00:00+00:00,62575.0,62683.0,62533.0,62552.0,20.47940017
2024-07-02 10:00:00+00:00,62540.0,62688.0,62399.0,62624.0,76.74539303
2024-07-02 11:00:00+00:00,62626.0,62758.0,62526.0,62739.0,37.04998366
2024-07-02 12:00:00+00:00,62733.0,62947.0,62639.0,62797.0,57.80611125
2024-07-02 13:00:00+00:00,62817.0,63060.0,62470.0,62539.0,119.82288425
2024-07-02 14:00:00+00:00,62554.0,62645.0,61780.0,61966.0,226.71080141
2024-07-02 15:00:00+00:00,61943.0,62053.0,61753.0,61860.0,75.59263024
2024-07-02 16:00:00+00:00,61869.0,61932.0,61731.0,61847.0,17.19675321
2024-07-02 17:00:00+00:00,61849.0,62072.0,61803.0,62064.0,15.844648900000001
2024-07-02 18:00:00+00:00,62074.0,62290.0,62050.0,62249.0,74.84730065
2024-07-02 19:00:00+00:00,62249.0,62284.0,61787.0,61830.0,14.84238747
2024-07-02 20:00:00+00:00,61902.0,61992.0,61785.0,61934.0,8.59262149
2024-07-02 21:00:00+00:00,61924.0,61995.0,61807.0,61869.0,19.28896819
2024-07-02 22:00:00+00:00,61869.0,62028.0,61868.0,62001.0,39.53848857
2024-07-02 23:00:00+00:00,61989.0,62089.0,61981.0,62033.0,66.24854378
2024-07-03 00:00:00+00:00,62046.0,62196.0,62010.0,62010.0,60.98991598
2024-07-03 01:00:00+00:00,62009.0,62129.0,61280.0,61535.0,138.83572029
2024-07-03 02:00:00+00:00,61521.0,61521.0,61152.0,61269.0,170.02962627
2024-07-03 03:00:00+00:00,61274.0,61274.0,60561.0,60881.0,121.90142693
2024-07-03 04:00:00+00:00,60881.0,60901.0,60728.0,60793.0,23.82881471
2024-07-03 05:00:00+00:00,60773.0,61020.0,60773.0,61020.0,74.4828593
2024-07-03 06:00:00+00:00,61020.0,61086.0,60911.0,60932.0,93.37722202
2024-07-03 07:00:00+00:00,60925.0,60951.0,60758.0,60775.0,95.78113421
2024-07-03 08:00:00+00:00,60768.0,60881.0,60323.0,60408.0,100.9574887
2024-07-03 09:00:00+00:00,60410.0,60568.0,60268.0,60513.0,92.99190571
2024-07-03 10:00:00+00:00,60514.0,60529.0,59544.0,60290.0,206.05965357
2024-07-03 11:00:00+00:00,60282.0,60379.0,60034.0,60309.0,59.35780596
2024-07-03 12:00:00+00:00,60282.0,60296.0,59843.0,59944.0,55.32366622
2024-07-03 13:00:00+00:00,59930.0,60546.0,59666.0,60473.0,139.71054629
2024-07-03 14:00:00+00:00,60515.0,60624.0,60180.0,60202.0,88.62854913
2024-07-03 15:00:00+00:00,60185.0,60381.0,59882.0,60100.0,121.33751971
2024-07-03 16:00:00+00:00,60096.0,60574.0,60023.0,60419.0,56.21445283
2024-07-03 17:00:00+00:00,60417.0,60447.0,60141.0,60309.0,42.82527683
2024-07-03 18:00:00+00:00,60301.0,60381.0,60169.0,60181.0,10.1852049
2024-07-03 19:00:00+00:00,60163.0,60171.0,59591.0,59630.0,84.8735505
2024-07-03 20:00:00+00:00,59623.0,59804.0,59511.0,59511.0,46.4661646
2024-07-03 21:00:00+00:00,59546.0,60264.0,59334.0,60178.0,109.38189265
2024-07-03 22:00:00+00:00,60166.0,60293.0,60056.0,60247.0,23.95972922
2024-07-03 23:00:00+00:00,60293.0,60293.0,60138.0,60142.0,15.56342827
2024-07-04 00:00:00+00:00,60165.0,60401.0,60160.0,60370.0,18.77034149
2024-07-04 01:00:00+00:00,60352.0,60430.0,58442.0,58538.0,360.22768254
2024-07-04 02:00:00+00:00,58543.0,59047.0,57885.0,58929.0,211.5213688
2024-07-04 03:00:00+00:00,58901.0,59107.0,58808.0,59065.0,40.92692327
2024-07-04 04:00:00+00:00,59049.0,59109.0,58687.0,58936.0,69.66664739
2024-07-04 05:00:00+00:00,58930.0,58995.0,58817.0,58859.0,18.80868003
2024-07-04 06:00:00+00:00,58863.0,59028.0,58525.0,58764.0,52.67570884
2024-07-04 07:00:00+00:00,58752.0,58825.0,58067.0,58167.0,185.19125894
2024-07-04 08:00:00+00:00,58154.0,58448.0,57210.0,57645.0,103.25236853
2024-07-04 09:00:00+00:00,57628.0,57826.0,56952.0,57709.0,248.72685644999999
2024-07-04 10:00:00+00:00,57695.0,57896.0,57394.0,57896.0,35.07151448
2024-07-04 11:00:00+00:00,57896.0,58049.0,57640.0,57723.0,63.834855909999995
2024-07-04 12:00:00+00:00,57672.0,57682.0,57178.0,57218.0,95.43152621
2024-07-04 13:00:00+00:00,57204.0,57440.0,56748.0,57362.0,181.25190935
2024-07-04 14:00:00+00:00,57366.0,57472.0,56816.0,57407.0,147.78022190000002
2024-07-04 15:00:00+00:00,57410.0,58299.0,57306.0,58091.0,110.88571315
2024-07-04 16:00:00+00:00,58064.0,58343.0,57744.0,58256.0,75.42112485
2024-07-04 17:00:00+00:00,58250.0,58327.0,58076.0,58195.0,20.31044479
2024-07-04 18:00:00+00:00,58203.0,58332.0,57918.0,58130.0,19.61963275
2024-07-04 19:00:00+00:00,58140.0,58616.0,58105.0,58246.0,54.62271419
2024-07-04 20:00:00+00:00,58251.0,58329.0,58147.0,58329.0,47.59808287
2024-07-04 21:00:00+00:00,58331.0,58614.0,58260.0,58470.0,29.77898022
2024-07-04 22:00:00+00:00,58469.0,58736.0,57987.0,58027.0,90.80233460000001
2024-07-04 23:00:00+00:00,58054.0,58085.0,56946.0,57045.0,141.07605781
2024-07-05 00:00:00+00:00,57030.0,57500.0,56691.0,57338.0,231.11034887
2024-07-05 01:00:00+00:00,57335.0,57418.0,56801.0,57151.0,129.39626919
2024-07-05 02:00:00+00:00,57161.0,57217.0,55500.0,55773.0,239.21986065
2024-07-05 03:00:00+00:00,55809.0,55974.0,55090.0,55195.0,158.53327717
2024-07-05 04:00:00+00:00,55194.0,55338.0,53550.0,53921.0,302.88383906
2024-07-05 05:00:00+00:00,53930.0,54774.0,53806.0,54774.0,219.50881955
2024-07-05 06:00:00+00:00,54781.0,54800.0,53875.0,54284.0,122.63030021
2024-07-05 07:00:00+00:00,54282.0,54427.0,53978.0,54400.0,57.91425186
2024-07-05 08:00:00+00:00,54385.0,54430.0,54051.0,54051.0,46.40923685
2024-07-05 09:00:00+00:00,54073.0,54704.0,53901.0,54497.0,41.88952214
2024-07-05 10:00:00+00:00,54512.0,55331.0,54394.0,54978.0,155.52300123
2024-07-05 11:00:00+00:00,55000.0,55639.0,55000.0,55476.0,132.79797197
2024-07-05 12:00:00+00:00,55474.0,55902.0,55041.0,55053.0,420.96354018
2024-07-05 13:00:00+00:00,55082.0,55869.0,54842.0,55839.0,263.6902289
2024-07-05 14:00:00+00:00,55820.0,55883.0,55355.0,55761.0,92.60809199
2024-07-05 15:00:00+00:00,55723.0,56679.0,55671.0,56658.0,165.09287107
2024-07-05 16:00:00+00:00,56678.0,56925.0,56160.0,56454.0,73.28133473
2024-07-05 17:00:00+00:00,56453.0,57026.0,56306.0,56448.0,46.47290639
2024-07-05 18:00:00+00:00,56479.0,56714.0,55842.0,56574.0,195.70055193000002
2024-07-05 19:00:00+00:00,56552.0,56752.0,56329.0,56457.0,67.55083594
2024-07-05 20:00:00+00:00,56454.0,56523.0,56327.0,56364.0,29.925521200000002
2024-07-05 21:00:00+00:00,56363.0,56795.0,56363.0,56523.0,12.79048023
2024-07-05 22:00:00+00:00,56531.0,56747.0,56416.0,56636.0,12.80086257
2024-07-05 23:00:00+00:00,56655.0,56870.0,56624.0,56632.0,15.53463922
2024-07-06 00:00:00+00:00,56632.0,56973.0,56374.0,56611.0,129.93862744
2024-07-06 01:00:00+00:00,56621.0,56621.0,56218.0,56218.0,41.59825139
2024-07-06 02:00:00+00:00,56226.0,56493.0,56196.0,56438.0,33.4035335
2024-07-06 03:00:00+00:00,56440.0,56505.0,56300.0,56416.0,14.01936407
2024-07-06 04:00:00+00:00,56410.0,56418.0,56055.0,56068.0,48.95030993
2024-07-06 05:00:00+00:00,56070.0,56488.0,56044.0,56366.0,52.14087278
2024-07-06 06:00:00+00:00,56374.0,56571.0,56344.0,56444.0,17.03947175
2024-07-06 07:00:00+00:00,56409.0,56675.0,56408.0,56617.0,32.24515141
2024-07-06 08:00:00+00:00,56597.0,56664.0,56512.0,56572.0,12.4404155
2024-07-06 09:00:00+00:00,56558.0,56768.0,56476.0,56768.0,29.27703076
2024-07-06 10:00:00+00:00,56768.0,56870.0,56659.0,56788.0,53.809989970000004
2024-07-06 11:00:00+00:00,56781.0,56785.0,56681.0,56774.0,20.22107072
2024-07-06 12:00:00+00:00,56749.0,56782.0,56524.0,56775.0,51.05475935
2024-07-06 13:00:00+00:00,56782.0,57301.0,56667.0,56980.0,89.1416193
2024-07-06 14:00:00+00:00,57027.0,57123.0,56757.0,57069.0,87.16323806
2024-07-06 15:00:00+00:00,57072.0,57431.0,56940.0,57309.0,44.39009296
2024-07-06 16:00:00+00:00,57333.0,58111.0,57197.0,57859.0,139.88682090999998
2024-07-06 17:00:00+00:00,57834.0,58028.0,57764.0,57972.0,25.11094723
2024-07-06 18:00:00+00:00,57966.0,58025.0,57764.0,57793.0,17.37261073
2024-07-06 19:00:00+00:00,57799.0,57941.0,57744.0,57868.0,20.298291170000002
2024-07-06 20:00:00+00:00,57847.0,58210.0,57840.0,57979.0,81.8382269
2024-07-06 21:00:00+00:00,57990.0,58250.0,57835.0,57880.0,69.1151014
2024-07-06 22:00:00+00:00,57897.0,58115.0,57883.0,58115.0,10.7466312
2024-07-06 23:00:00+00:00,58125.0,58488.0,58117.0,58251.0,82.16321062
2024-07-07 00:00:00+00:00,58253.0,58287.0,57924.0,57968.0,69.41972181999999
2024-07-07 01:00:00+00:00,57960.0,58303.0,57856.0,58121.0,44.80286184
2024-07-07 02:00:00+00:00,58150.0,58441.0,58143.0,58359.0,16.21984734
2024-07-07 03:00:00+00:00,58346.0,58354.0,57882.0,57973.0,44.417066090000006
2024-07-07 04:00:00+00:00,57970.0,57993.0,57581.0,57602.0,47.69521312
2024-07-07 05:00:00+00:00,57591.0,57792.0,57418.0,57638.0,19.41089605
2024-07-07 06:00:00+00:00,57644.0,57792.0,57619.0,57653.0,7.93267914
2024-07-07 07:00:00+00:00,57673.0,57697.0,57082.0,57372.0,42.29596244
2024-07-07 08:00:00+00:00,57389.0,57645.0,57384.0,57635.0,58.99020849
2024-07-07 09:00:00+00:00,57643.0,57723.0,57565.0,57723.0,8.67478957
2024-07-07 10:00:00+00:00,57722.0,57901.0,57503.0,57503.0,58.82975066
2024-07-07 11:00:00+00:00,57502.0,57547.0,57358.0,57450.0,17.07324601
2024-07-07 12:00:00+00:00,57450.0,57611.0,57212.0,57343.0,16.48641096
2024-07-07 13:00:00+00:00,57340.0,57349.0,56775.0,56880.0,88.47090733
2024-07-07 14:00:00+00:00,56855.0,56911.0,56578.0,56750.0,74.61883442
2024-07-07 15:00:00+00:00,56750.0,57029.0,56721.0,56822.0,25.384563840000002
2024-07-07 16:00:00+00:00,56815.0,57144.0,56739.0,57110.0,16.20638371
2024-07-07 17:00:00+00:00,57107.0,57267.0,56788.0,57197.0,84.15999339
2024-07-07 18:00:00+00:00,57215.0,57376.0,57122.0,57155.0,22.20272625
2024-07-07 19:00:00+00:00,57133.0,57196.0,57027.0,57146.0,35.84062222
2024-07-07 20:00:00+00:00,57139.0,57309.0,57036.0,57290.0,8.39304299
2024-07-07 21:00:00+00:00,57284.0,57284.0,56202.0,56598.0,130.98343556999998
2024-07-07 22:00:00+00:00,56555.0,56788.0,56392.0,56392.0,64.23627943
2024-07-07 23:00:00+00:00,56391.0,56510.0,55729.0,55829.0,78.1432433
2024-07-08 00:00:00+00:00,55852.0,56010.0,55051.0,55098.0,223.92873815000002
2024-07-08 01:00:00+00:00,55056.0,55103.0,54296.0,54949.0,318.02614283
2024-07-08 02:00:00+00:00,54963.0,55435.0,54630.0,55383.0,141.48309998
2024-07-08 03:00:00+00:00,55384.0,55469.0,54879.0,55165.0,82.05584438999999
2024-07-08 04:00:00+00:00,55146.0,55622.0,54970.0,55480.0,49.03984571
2024-07-08 05:00:00+00:00,55465.0,55705.0,55282.0,55470.0,141.63083009
2024-07-08 06:00:00+00:00,55510.0,55869.0,55218.0,55637.0,61.0664195
2024-07-08 07:00:00+00:00,55678.0,55867.0,55532.0,55862.0,32.89696325
2024-07-08 08:00:00+00:00,55858.0,57852.0,55739.0,57769.0,298.56487097
2024-07-08 09:00:00+00:00,57799.0,58200.0,57337.0,57516.0,187.10842362
2024-07-08 10:00:00+00:00,57505.0,57702.0,56711.0,56818.0,130.34876304
2024-07-08 11:00:00+00:00,56815.0,57309.0,56786.0,57143.0,212.62139877
2024-07-08 12:00:00+00:00,57132.0,57588.0,56858.0,57138.0,156.16913832
2024-07-08 13:00:00+00:00,57116.0,57433.0,56788.0,57199.0,144.61118205
2024-07-08 14:00:00+00:00,57206.0,57267.0,55064.0,56154.0,431.31752602
2024-07-08 15:00:00+00:00,56176.0,56761.0,55695.0,55745.0,57.8942735
2024-07-08 16:00:00+00:00,55751.0,56105.0,55462.0,55789.0,69.82753846
2024-07-08 17:00:00+00:00,55802.0,56350.0,55590.0,56287.0,22.08737942
2024-07-08 18:00:00+00:00,56291.0,56553.0,56150.0,56280.0,95.18249594
2024-07-08 19:00:00+00:00,56278.0,56543.0,56142.0,56487.0,155.32539381
2024-07-08 20:00:00+00:00,56493.0,56562.0,56203.0,56254.0,27.39648541
2024-07-08 21:00:00+00:00,56272.0,56754.0,56198.0,56654.0,97.55034014
2024-07-08 22:00:00+00:00,56659.0,56947.0,56563.0,56678.0,53.42952226
2024-07-08 23:00:00+00:00,56677.0,56856.0,56615.0,56710.0,9.31588013
2024-07-09 00:00:00+00:00,56697.0,56748.0,56300.0,56527.0,101.32986584
2024-07-09 01:00:00+00:00,56567.0,57265.0,56463.0,56570.0,146.47704229
2024-07-09 02:00:00+00:00,56562.0,57341.0,56369.0,57260.0,134.69518328
2024-07-09 03:00:00+00:00,57255.0,57255.0,56904.0,57154.0,76.26438040000001
2024-07-09 04:00:00+00:00,57194.0,57357.0,57100.0,57307.0,22.89724442
2024-07-09 05:00:00+00:00,57286.0,57419.0,57136.0,57317.0,16.93378595
2024-07-09 06:00:00+00:00,57290.0,57737.0,57209.0,57482.0,119.59136609
2024-07-09 07:00:00+00:00,57482.0,57564.0,57009.0,57098.0,190.26426643
2024-07-09 08:00:00+00:00,57111.0,57868.0,57026.0,57592.0,219.84018599
2024-07-09 09:00:00+00:00,57614.0,57682.0,57495.0,57593.0,58.64231323
2024-07-09 10:00:00+00:00,57593.0,57667.0,57281.0,57412.0,50.33119652
2024-07-09 11:00:00+00:00,57426.0,57525.0,57233.0,57432.0,38.46419619
2024-07-09 12:00:00+00:00,57442.0,57543.0,57290.0,57342.0,22.43800294
2024-07-09 13:00:00+00:00,57356.0,57396.0,56973.0,57316.0,135.02458332
2024-07-09 14:00:00+00:00,57322.0,58102.0,57085.0,57088.0,354.02081279
2024-07-09 15:00:00+00:00,57099.0,57499.0,56927.0,57476.0,41.521921999999996
2024-07-09 16:00:00+00:00,57475.0,57857.0,57409.0,57696.0,92.75944835
2024-07-09 17:00:00+00:00,57718.0,57792.0,57380.0,57527.0,38.5623671
2024-07-09 18:00:00+00:00,57549.0,58278.0,57451.0,57912.0,297.18733632
2024-07-09 19:00:00+00:00,57905.0,57905.0,57700.0,57859.0,115.89685514
2024-07-09 20:00:00+00:00,57874.0,58100.0,57708.0,57917.0,27.49195564
2024-07-09 21:00:00+00:00,57953.0,57961.0,57767.0,57797.0,16.1247873
2024-07-09 22:00:00+00:00,57798.0,58252.0,57720.0,57942.0,60.55219699
2024-07-09 23:00:00+00:00,57931.0,58116.0,57869.0,58033.0,27.58419638
2024-07-10 00:00:00+00:00,58028.0,58043.0,57430.0,57494.0,39.04568065
2024-07-10 01:00:00+00:00,57492.0,58000.0,57357.0,57806.0,159.17977136000002
2024-07-10 02:00:00+00:00,57802.0,57916.0,57660.0,57890.0,12.19508329
2024-07-10 03:00:00+00:00,57863.0,58203.0,57853.0,58163.0,49.783168
2024-07-10 04:00:00+00:00,58203.0,59431.0,58203.0,59350.0,239.77287917
2024-07-10 05:00:00+00:00,59349.0,59459.0,58849.0,59001.0,111.33238195
2024-07-10 06:00:00+00:00,58991.0,59318.0,58893.0,59259.0,57.839115230000004
2024-07-10 07:00:00+00:00,59283.0,59302.0,58870.0,58972.0,61.79981449
2024-07-10 08:00:00+00:00,58999.0,59030.0,58616.0,58756.0,38.24686661
2024-07-10 09:00:00+00:00,58756.0,58774.0,58403.0,58482.0,64.83197242
2024-07-10 10:00:00+00:00,58482.0,58699.0,58315.0,58661.0,125.32155165
2024-07-10 11:00:00+00:00,58656.0,58700.0,58378.0,58484.0,61.487051650000005
2024-07-10 12:00:00+00:00,58492.0,58556.0,57764.0,58133.0,111.14093713999999
2024-07-10 13:00:00+00:00,58139.0,58291.0,57522.0,57711.0,189.56965772
2024-07-10 14:00:00+00:00,57775.0,57875.0,57508.0,57703.0,73.7303702
2024-07-10 15:00:00+00:00,57706.0,58019.0,57495.0,57704.0,96.50470466
2024-07-10 16:00:00+00:00,57695.0,57998.0,57600.0,57694.0,17.43597662
2024-07-10 17:00:00+00:00,57691.0,57760.0,57466.0,57629.0,34.55028026
2024-07-10 18:00:00+00:00,57611.0,57785.0,57492.0,57624.0,28.37509454
2024-07-10 19:00:00+00:00,57612.0,57612.0,57353.0,57385.0,35.13180881
2024-07-10 20:00:00+00:00,57398.0,57544.0,57152.0,57401.0,116.15967747
2024-07-10 21:00:00+00:00,57409.0,57546.0,57301.0,57476.0,30.86817079
2024-07-10 22:00:00+00:00,57439.0,57813.0,57439.0,57716.0,83.34542504
2024-07-10 23:00:00+00:00,57693.0,57857.0,57599.0,57733.0,23.982843010000003
2024-07-11 00:00:00+00:00,57700.0,57700.0,57377.0,57619.0,45.4533926
2024-07-11 01:00:00+00:00,57621.0,58364.0,57478.0,58286.0,97.09562120999999
2024-07-11 02:00:00+00:00,58331.0,58356.0,57747.0,57850.0,59.97752181
2024-07-11 03:00:00+00:00,57884.0,57960.0,57072.0,57558.0,110.92205351999999
2024-07-11 04:00:00+00:00,57557.0,57774.0,57483.0,57765.0,24.11588622
2024-07-11 05:00:00+00:00,57765.0,58070.0,57710.0,58003.0,34.20842482
2024-07-11 06:00:00+00:00,58012.0,58077.0,57878.0,57995.0,22.35781008
2024-07-11 07:00:00+00:00,58008.0,58294.0,57948.0,58184.0,34.8004404
2024-07-11 08:00:00+00:00,58201.0,58316.0,58063.0,58144.0,33.46074009
2024-07-11 09:00:00+00:00,58147.0,58364.0,58076.0,58278.0,177.88973043
2024-07-11 10:00:00+00:00,58280.0,58455.0,58163.0,58433.0,84.2331693
2024-07-11 11:00:00+00:00,58451.0,58870.0,58404.0,58789.0,49.60612501
2024-07-11 12:00:00+00:00,58788.0,59516.0,58484.0,58817.0,347.5952457
2024-07-11 13:00:00+00:00,58804.0,58973.0,58266.0,58568.0,252.5978003
2024-07-11 14:00:00+00:00,58602.0,58665.0,57565.0,57797.0,255.89183796
2024-07-11 15:00:00+00:00,57781.0,58141.0,57281.0,57408.0,175.24314926000002
2024-07-11 16:00:00+00:00,57363.0,57758.0,57199.0,57652.0,69.29385156
2024-07-11 17:00:00+00:00,57671.0,57940.0,57585.0,57803.0,39.79583007
2024-07-11 18:00:00+00:00,57805.0,57981.0,57690.0,57843.0,13.14708652
2024-07-11 19:00:00+00:00,57842.0,57859.0,57364.0,57374.0,79.06691597
2024-07-11 20:00:00+00:00,57370.0,57595.0,57226.0,57558.0,24.55436602
2024-07-11 21:00:00+00:00,57546.0,57614.0,57323.0,57467.0,6.23925472
2024-07-11 22:00:00+00:00,57434.0,57539.0,57166.0,57329.0,19.55626272
2024-07-11 23:00:00+00:00,57347.0,57403.0,57164.0,57348.0,28.336712050000003
2024-07-12 00:00:00+00:00,57345.0,57564.0,57164.0,57176.0,114.27085984
2024-07-12 01:00:00+00:00,57204.0,57351.0,56551.0,56952.0,125.01483185
2024-07-12 02:00:00+00:00,56947.0,57427.0,56884.0,57343.0,51.02191483
2024-07-12 03:00:00+00:00,57333.0,57363.0,56870.0,56918.0,52.05583204
2024-07-12 04:00:00+00:00,56947.0,57062.0,56733.0,57024.0,57.0341016
2024-07-12 05:00:00+00:00,57026.0,57110.0,56957.0,57042.0,18.04773744
2024-07-12 06:00:00+00:00,57034.0,57398.0,57034.0,57228.0,35.62028888
2024-07-12 07:00:00+00:00,57219.0,57313.0,56858.0,57115.0,144.25718011
2024-07-12 08:00:00+00:00,57107.0,57322.0,57039.0,57320.0,110.52125618
2024-07-12 09:00:00+00:00,57302.0,57321.0,56871.0,56951.0,159.43731701
2024-07-12 10:00:00+00:00,56928.0,57195.0,56782.0,57195.0,65.2902793
2024-07-12 11:00:00+00:00,57181.0,57281.0,57082.0,57208.0,35.81781016
2024-07-12 12:00:00+00:00,57213.0,57481.0,57110.0,57391.0,232.3757387
2024-07-12 13:00:00+00:00,57391.0,58014.0,57361.0,57867.0,142.68669268
2024-07-12 14:00:00+00:00,57899.0,58026.0,57700.0,57841.0,110.15031983
2024-07-12 15:00:00+00:00,57811.0,58273.0,57793.0,58185.0,87.65818098
2024-07-12 16:00:00+00:00,58239.0,58426.0,57952.0,58165.0,40.67981623
2024-07-12 17:00:00+00:00,58132.0,58329.0,57987.0,58177.0,12.58862856
2024-07-12 18:00:00+00:00,58190.0,58539.0,58088.0,58325.0,127.27383891
2024-07-12 19:00:00+00:00,58314.0,58378.0,57529.0,57607.0,264.70169108
2024-07-12 20:00:00+00:00,57601.0,57666.0,57168.0,57549.0,92.12196068
2024-07-12 21:00:00+00:00,57530.0,57681.0,57513.0,57628.0,21.08964971
2024-07-12 22:00:00+00:00,57599.0,57882.0,57592.0,57801.0,24.35909355
2024-07-12 23:00:00+00:00,57804.0,57917.0,57727.0,57889.0,15.02477826
2024-07-13 00:00:00+00:00,57907.0,57938.0,57783.0,57856.0,17.58263616
