sym,entry,tf,atr_stop,trail,friday,rule,max_days,risk,mode,sample,max_starts,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,burn_pct,secs,stage
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p2,14,2.8,fixed,OOS,,816,10.9,0.0,1.1,0.4,87.6,5.6,1.9,4.98,-2.03,99693.0,1.5,2.4,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p2,30,2.8,fixed,IS,,1688,30.6,0.0,1.6,7.9,60.0,12.9,3.9,8.34,-2.61,100296.0,9.5,9.6,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p2,30,2.8,fixed,OOS,,816,22.4,0.0,1.6,8.7,67.3,12.5,3.8,7.93,-2.61,99468.0,10.3,4.5,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p2,60,2.8,fixed,IS,,1688,40.4,0.0,2.8,23.3,33.5,17.6,5.8,10.28,-2.72,100139.0,26.1,14.8,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p2,60,2.8,fixed,OOS,,816,37.5,0.0,2.8,24.3,35.4,22.7,6.0,10.01,-2.77,99370.0,27.1,7.2,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,7,2.8,fixed,IS,,1688,2.6,0.0,0.4,0.2,96.8,5.6,1.1,3.33,-1.41,100171.0,0.6,2.5,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,7,2.8,fixed,OOS,,816,1.8,0.0,0.5,0.0,97.7,5.6,1.0,2.91,-1.34,99800.0,0.5,1.4,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,14,2.8,fixed,IS,,1688,7.6,0.0,1.0,0.8,90.6,5.6,2.1,5.66,-2.16,100179.0,1.8,4.9,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,14,2.8,fixed,OOS,,816,3.9,0.0,1.1,0.4,94.6,5.6,2.0,5.06,-2.09,99602.0,1.5,2.5,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,30,2.8,fixed,IS,,1688,16.1,0.0,1.6,7.9,74.4,11.7,4.2,8.74,-2.75,100258.0,9.5,10.4,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,30,2.8,fixed,OOS,,816,8.2,0.0,1.6,8.7,81.5,11.6,4.1,8.27,-2.73,99138.0,10.3,4.9,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,60,2.8,fixed,IS,,1688,26.6,0.0,2.8,24.1,46.5,24.0,6.9,11.38,-2.93,100140.0,26.9,17.1,3
XAUUSD,don55,4h,1.0,1.0,True,ftmo_p1,60,2.8,fixed,OOS,,816,13.0,0.0,2.8,24.9,59.3,20.7,7.0,11.11,-2.97,98408.0,27.7,8.7,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,7,2.0,ladder,IS,,1688,0.0,0.1,0.0,0.0,99.9,,1.1,0.7,-0.32,100011.0,0.0,2.7,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,7,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,0.6,-0.28,99955.0,0.0,1.4,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,14,2.0,ladder,IS,,1688,0.2,0.5,0.0,0.0,99.2,10.1,2.2,1.32,-0.56,100064.0,0.0,5.5,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,14,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,1.1,-0.47,99899.0,0.0,2.6,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,30,2.0,ladder,IS,,1688,0.4,2.0,0.0,0.0,97.7,12.1,4.7,2.42,-0.91,100117.0,0.0,11.3,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,30,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,4.5,2.11,-0.79,99719.0,0.0,5.6,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,60,2.0,ladder,IS,,1688,1.0,4.4,0.0,0.0,94.6,34.0,9.2,3.8,-1.19,100173.0,0.0,22.3,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_1step,60,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,8.8,3.27,-1.02,99382.0,0.0,11.3,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,7,2.0,ladder,IS,,1688,0.1,0.0,0.0,0.0,99.9,5.4,1.1,0.7,-0.32,100011.0,0.0,2.7,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,7,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,0.6,-0.28,99955.0,0.0,1.3,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,14,2.0,ladder,IS,,1688,0.8,0.0,0.0,0.0,99.2,9.6,2.2,1.32,-0.56,100064.0,0.0,5.9,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,14,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,1.1,-0.47,99899.0,0.0,2.9,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,30,2.0,ladder,IS,,1688,2.3,0.0,0.0,0.0,97.7,17.7,4.7,2.42,-0.91,100117.0,0.0,11.4,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,30,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,4.5,2.11,-0.79,99719.0,0.0,5.5,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,60,2.0,ladder,IS,,1688,5.4,0.0,0.0,0.0,94.6,33.7,9.2,3.8,-1.19,100173.0,0.0,21.9,3
XAUUSD,don55,4h,1.0,1.0,False,fundingpips_1step,60,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,8.8,3.27,-1.02,99382.0,0.0,11.1,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,7,2.0,ladder,IS,,1688,0.1,0.0,0.0,0.0,99.9,5.4,1.1,0.7,-0.32,100011.0,0.0,2.7,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,7,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,0.6,-0.28,99955.0,0.0,1.3,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,14,2.0,ladder,IS,,1688,0.4,0.0,0.0,0.3,99.3,8.6,2.2,1.32,-0.56,100039.0,0.3,5.7,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,14,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,1.1,-0.47,99899.0,0.0,2.5,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,30,2.0,ladder,IS,,1688,1.1,0.0,0.0,1.0,97.9,16.6,4.7,2.43,-0.91,100084.0,1.0,11.1,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,30,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,4.5,2.11,-0.79,99719.0,0.0,5.5,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,60,2.0,ladder,IS,,1688,2.3,0.0,0.0,2.3,95.4,30.6,9.3,3.82,-1.2,100127.0,2.3,22.8,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_8,60,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,8.8,3.27,-1.02,99382.0,0.0,11.2,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,7,2.0,ladder,IS,,1688,0.0,0.0,0.0,0.0,100.0,,1.1,0.7,-0.32,100011.0,0.0,2.7,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,7,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,0.6,-0.28,99955.0,0.0,1.3,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,14,2.0,ladder,IS,,1688,0.3,0.0,0.0,0.0,99.7,9.9,2.2,1.32,-0.56,100063.0,0.0,5.4,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,14,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,1.1,-0.47,99899.0,0.0,2.6,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,30,2.0,ladder,IS,,1688,0.7,0.0,0.0,0.0,99.3,15.4,4.7,2.43,-0.91,100166.0,0.0,11.4,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,30,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,4.5,2.11,-0.79,99719.0,0.0,5.3,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,60,2.0,ladder,IS,,1688,0.7,0.0,0.0,0.0,99.3,15.4,9.3,3.83,-1.22,100297.0,0.0,23.4,3
XAUUSD,don55,4h,1.0,1.0,False,e8_one_14,60,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,8.8,3.27,-1.02,99382.0,0.0,11.2,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,7,2.0,ladder,IS,,1688,0.1,0.0,0.0,0.0,99.9,4.2,1.1,0.7,-0.32,100011.0,0.0,3.2,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,7,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,0.6,-0.28,99955.0,0.0,1.6,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,14,2.0,ladder,IS,,1688,0.8,0.0,0.0,0.0,99.2,9.6,2.2,1.32,-0.56,100064.0,0.0,6.1,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,14,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,1.1,-0.47,99899.0,0.0,2.8,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,30,2.0,ladder,IS,,1688,2.3,0.0,0.0,0.0,97.7,17.7,4.7,2.42,-0.91,100117.0,0.0,11.4,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,30,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,4.5,2.11,-0.79,99719.0,0.0,4.2,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,60,2.0,ladder,IS,,1688,5.4,0.0,0.0,0.0,94.6,33.7,9.2,3.8,-1.19,100173.0,0.0,17.2,3
XAUUSD,don55,4h,1.0,1.0,False,the5ers_hyper,60,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,8.8,3.27,-1.02,99382.0,0.0,8.0,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,7,2.0,ladder,IS,,1688,0.1,0.0,0.0,0.0,99.9,5.6,1.1,0.7,-0.32,100011.0,0.0,2.9,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,7,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,0.6,-0.28,99955.0,0.0,1.4,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,14,2.0,ladder,IS,,1688,0.7,0.0,0.0,0.0,99.3,9.2,2.2,1.32,-0.56,100064.0,0.0,5.9,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,14,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,1.1,-0.47,99899.0,0.0,2.7,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,30,2.0,ladder,IS,,1688,2.3,0.0,0.0,0.0,97.7,17.7,4.7,2.42,-0.91,100117.0,0.0,9.5,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,30,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,4.5,2.11,-0.79,99719.0,0.0,4.3,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,60,2.0,ladder,IS,,1688,5.4,0.0,0.0,0.0,94.6,33.7,9.2,3.8,-1.19,100173.0,0.0,16.9,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p1,60,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,8.8,3.27,-1.02,99382.0,0.0,6.3,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,7,2.0,ladder,IS,,1688,0.5,0.0,0.0,0.0,99.5,5.6,1.1,0.7,-0.32,100012.0,0.0,2.6,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,7,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,0.6,-0.28,99955.0,0.0,0.9,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,14,2.0,ladder,IS,,1688,2.1,0.0,0.0,0.0,97.9,7.6,2.2,1.31,-0.56,100046.0,0.0,4.1,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,14,2.0,ladder,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,1.1,-0.47,99899.0,0.0,1.9,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,30,2.0,ladder,IS,,1688,6.5,0.0,0.0,0.0,93.5,16.7,4.7,2.4,-0.88,100102.0,0.0,8.5,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,30,2.0,ladder,OOS,,816,2.1,0.0,0.0,0.0,97.9,21.9,4.5,2.1,-0.78,99730.0,0.0,4.2,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,60,2.0,ladder,IS,,1688,13.8,0.0,0.0,0.0,86.2,31.7,8.9,3.72,-1.12,100171.0,0.0,14.3,3
XAUUSD,don55,4h,1.0,1.0,False,ftmo_p2,60,2.0,ladder,OOS,,816,5.1,0.0,0.0,0.0,94.9,34.7,8.6,3.25,-1.01,99395.0,0.0,4.0,3
