sym,entry,tf,atr_stop,trail,friday,rule,max_days,risk,mode,sample,max_starts,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,burn_pct,secs,stage
USDJPY,ema50_200,4h,2.0,2.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,0.9,0.0,0.0,0.0,99.1,3.6,0.2,0.46,-0.19,100115.0,0.0,0.8,1
USDJPY,ema50_200,4h,2.0,2.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,3.8,0.0,0.0,0.0,96.2,16.1,0.8,1.79,-0.7,100371.0,0.0,3.3,1
USDJPY,ema50_200,1h,4.0,4.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,0.0,0.0,1.1,0.0,98.9,,0.6,0.93,-0.57,99918.0,1.1,1.3,1
USDJPY,ema50_200,1h,4.0,4.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,0.0,0.0,5.9,3.2,90.9,,2.7,2.97,-1.52,99531.0,9.1,6.1,1
USDJPY,ema50_200,4h,4.0,4.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,0.0,0.0,0.2,0.0,99.8,,0.2,0.37,-0.21,100048.0,0.2,0.9,1
USDJPY,ema50_200,4h,4.0,4.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,0.0,0.0,1.3,0.0,98.7,,0.8,1.5,-0.81,100073.0,1.3,4.0,1
USDJPY,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,3.8,0.0,2.8,21.6,71.7,4.0,4.1,6.1,-2.06,98965.0,24.4,1.6,1
USDJPY,don20,1h,1.0,1.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,17.8,0.0,6.6,65.3,10.2,12.8,8.9,9.14,-2.21,98054.0,71.9,2.8,1
USDJPY,don20,4h,1.0,1.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,1.5,0.0,1.3,1.7,95.4,5.4,2.0,3.68,-1.56,99911.0,3.0,1.2,1
USDJPY,don20,4h,1.0,1.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,12.0,0.0,4.6,34.5,49.0,19.7,7.1,7.45,-2.13,99831.0,39.1,3.8,1
USDJPY,don20,1h,2.0,2.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,3.2,0.0,13.9,9.5,73.4,3.6,3.9,5.18,-2.09,99793.0,23.4,2.4,1
USDJPY,don20,1h,2.0,2.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,16.5,0.0,32.3,39.5,11.8,13.5,8.5,7.39,-2.51,99867.0,71.8,5.6,1
USDJPY,don20,4h,2.0,2.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,1.5,0.0,2.7,0.9,94.9,3.9,1.8,3.05,-1.38,100162.0,3.6,1.8,1
USDJPY,don20,4h,2.0,2.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,12.0,0.0,10.4,24.1,53.5,16.1,6.5,6.3,-2.08,100800.0,34.5,6.0,1
USDJPY,don55,1h,1.0,1.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,3.2,0.0,2.5,7.4,86.9,4.0,2.9,5.0,-1.85,99463.0,9.9,1.4,1
USDJPY,don55,1h,1.0,1.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,15.9,0.0,8.2,54.6,21.3,13.6,7.8,8.63,-2.17,98633.0,62.8,3.1,1
USDJPY,don20,1h,4.0,4.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,0.9,0.0,12.9,1.9,84.3,5.2,3.3,4.01,-2.05,99904.0,14.8,4.4,1
USDJPY,don20,1h,4.0,4.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,9.7,0.0,42.3,21.8,26.2,17.0,8.9,6.55,-2.71,99786.0,64.1,11.8,1
USDJPY,don20,4h,4.0,4.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,0.6,0.0,0.9,0.0,98.5,5.2,1.6,2.32,-1.23,100124.0,0.9,2.4,1
USDJPY,don20,4h,4.0,4.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,7.4,0.0,4.6,17.6,70.4,22.9,5.9,5.29,-1.94,100870.0,22.2,9.8,1
USDJPY,don55,1h,2.0,2.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,2.7,0.0,5.5,2.5,89.4,3.1,2.6,4.08,-1.71,100227.0,8.0,2.0,1
USDJPY,don55,1h,2.0,2.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,15.7,0.0,16.3,35.3,32.6,14.2,7.8,7.25,-2.27,100230.0,51.6,5.8,1
USDJPY,don55,4h,1.0,1.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,1.1,0.0,0.8,0.4,97.7,5.4,1.2,2.25,-1.01,99936.0,1.2,0.9,1
USDJPY,don55,4h,1.0,1.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,7.4,0.0,3.0,17.1,72.5,20.4,4.8,6.04,-1.99,100024.0,20.1,3.8,1
USDJPY,don55,4h,2.0,2.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,1.3,0.0,0.8,0.4,97.5,4.1,1.1,1.9,-0.92,100142.0,1.2,1.3,1
USDJPY,don55,4h,2.0,2.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,10.4,0.0,4.0,13.1,72.5,16.6,4.3,5.11,-1.83,100647.0,17.1,3.9,1
USDJPY,don55,4h,4.0,4.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,0.6,0.0,0.4,0.0,99.1,5.2,0.9,1.47,-0.82,100098.0,0.4,1.7,1
USDJPY,don55,4h,4.0,4.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,5.5,0.0,1.3,6.8,86.3,22.3,3.6,4.17,-1.68,100705.0,8.1,5.1,1
USDJPY,don55,1h,4.0,4.0,True,fundingpips_1step,7,2.0,fixed,IS,400,527,0.9,0.0,3.6,0.2,95.3,5.2,2.2,3.09,-1.54,100114.0,3.8,3.2,1
USDJPY,don55,1h,4.0,4.0,True,fundingpips_1step,30,2.0,fixed,IS,400,527,8.2,0.0,13.9,15.6,62.4,17.9,7.6,6.27,-2.24,100513.0,29.5,9.5,1
