dt,EURUSD,GBPUSD,COMBINADO
2014-04-22,1041.565000000004,726.5000000000496,768.0650000000535
2014-04-23,1040.3450000000043,734.3800000000499,774.7250000000543
2014-04-24,1038.6750000000045,734.2000000000498,772.8750000000543
2014-04-25,1038.3450000000043,740.12000000005,778.4650000000543
2014-04-26,,,
2014-04-27,,,
2014-04-28,1039.9300000000044,740.4950000000498,780.4250000000543
2014-04-29,1047.7650000000046,740.5600000000495,788.3250000000542
2014-04-30,1043.1800000000042,736.4500000000496,779.6300000000538
2014-05-01,1043.6800000000042,736.0600000000503,779.7400000000544
2014-05-02,1043.1800000000044,742.1900000000502,785.3700000000545
2014-05-03,,,
2014-05-04,,,
2014-05-05,1042.0400000000045,742.0100000000501,784.0500000000548
2014-05-06,1031.0100000000039,720.5350000000516,751.5450000000556
2014-05-07,1033.6500000000042,718.020000000052,751.6700000000562
2014-05-08,1047.2650000000037,714.9800000000521,762.2450000000558
2014-05-09,1050.950000000004,700.030000000053,750.9800000000569
2014-05-10,,,
2014-05-11,,,
2014-05-12,1050.770000000004,706.2450000000532,757.0150000000572
2014-05-13,1050.5900000000042,701.5100000000527,752.100000000057
2014-05-14,1050.4100000000044,688.4700000000531,738.8800000000574
2014-05-15,1050.2300000000046,691.5400000000532,741.7700000000577
2014-05-16,1050.0500000000047,691.3600000000531,741.4100000000578
2014-05-17,,,
2014-05-18,,,
2014-05-19,1049.870000000005,691.180000000053,741.0500000000579
2014-05-20,1049.690000000005,691.000000000053,740.690000000058
2014-05-21,1049.5100000000052,690.8200000000529,740.3300000000581
2014-05-22,1049.3300000000054,690.6400000000529,739.9700000000582
2014-05-23,1049.1500000000055,690.4600000000528,739.6100000000583
2014-05-24,,,
2014-05-25,,,
2014-05-26,1048.9700000000057,690.2800000000527,739.2500000000584
2014-05-27,1048.7900000000059,690.1000000000527,738.8900000000585
2014-05-28,1048.610000000006,685.480000000052,734.0900000000579
2014-05-29,1048.4300000000062,683.4100000000516,731.8400000000579
2014-05-30,1048.2500000000064,680.1400000000513,728.3900000000576
2014-05-31,,,
2014-06-01,,,
2014-06-02,1048.0700000000065,680.6050000000521,728.6750000000586
2014-06-03,1047.8900000000067,685.9150000000521,733.805000000059
2014-06-04,1047.7100000000069,703.0500000000502,750.7600000000571
2014-06-05,1047.530000000007,693.660000000051,741.190000000058
2014-06-06,1047.3500000000072,697.8050000000513,745.1550000000584
2014-06-07,,,
2014-06-08,,,
2014-06-09,1047.1700000000073,701.2650000000515,748.4350000000588
2014-06-10,1046.9900000000075,703.2500000000515,750.2400000000589
2014-06-11,1046.8100000000077,703.0700000000514,749.8800000000592
2014-06-12,1046.6300000000078,682.2300000000522,728.8600000000602
2014-06-13,1046.450000000008,678.8450000000532,725.2950000000612
2014-06-14,,,
2014-06-15,,,
2014-06-16,1046.2700000000082,670.9700000000532,717.2400000000614
2014-06-17,1046.0900000000083,668.4800000000531,714.5700000000616
2014-06-18,1045.9100000000085,679.5550000000535,725.465000000062
2014-06-19,1045.7300000000087,675.0400000000536,720.7700000000623
2014-06-20,1045.5500000000088,679.2750000000539,724.8250000000626
2014-06-21,,,
2014-06-22,,,
2014-06-23,1045.370000000009,677.8450000000541,723.2150000000631
2014-06-24,1045.1900000000091,681.8000000000537,726.990000000063
2014-06-25,1045.0100000000093,687.8050000000536,732.8150000000628
2014-06-26,1044.8300000000095,692.3600000000541,737.1900000000637
2014-06-27,1044.6500000000096,696.1050000000553,740.7550000000649
2014-06-28,,,
2014-06-29,,,
2014-06-30,1044.4700000000098,682.4600000000551,726.9300000000649
2014-07-01,1044.29000000001,675.3500000000553,719.6400000000654
2014-07-02,1044.1100000000101,673.8900000000558,718.0000000000659
2014-07-03,1043.9300000000103,677.4050000000555,721.3350000000657
2014-07-04,1043.7500000000105,680.5750000000561,724.3250000000667
2014-07-05,,,
2014-07-06,,,
